"block_id","x","y","type"
    2,  0.691608,  0.404016,  3
    2,  0.693727,  0.404016,  3
    2,  0.695315,  0.404016,  3
    2,  0.004685,  0.405654,  2
    2,  0.006273,  0.405654,  0
    2,  0.008392,  0.405654,  0
    2,  0.011215,  0.405654,  0
    2,  0.014968,  0.405654,  0
    2,  0.019941,  0.405654,  0
    2,  0.026501,  0.405654,  0
    2,  0.035109,  0.405654,  0
    2,  0.046319,  0.405654,  0
    2,  0.060783,  0.405654,  0
    2,  0.079215,  0.405654,  0
    2,  0.102341,  0.405654,  0
    2,  0.130797,  0.405654,  0
    2,  0.164981,  0.405654,  0
    2,  0.204883,  0.405654,  0
    2,  0.249928,  0.405654,  0
    2,  0.298897,  0.405654,  0
    2,  0.350000,  0.405654,  0
    2,  0.401103,  0.405654,  0
    2,  0.450072,  0.405654,  0
    2,  0.495117,  0.405654,  0
    2,  0.535019,  0.405654,  0
    2,  0.569203,  0.405654,  0
    2,  0.597659,  0.405654,  0
    2,  0.620785,  0.405654,  0
    2,  0.639217,  0.405654,  0
    2,  0.653681,  0.405654,  0
    2,  0.664891,  0.405654,  0
    2,  0.673499,  0.405654,  0
    2,  0.680059,  0.405654,  0
    2,  0.685032,  0.405654,  0
    2,  0.688785,  0.405654,  0
    2,  0.691608,  0.405654,  0
    2,  0.693727,  0.405654,  0
    2,  0.695315,  0.405654,  3
    2,  0.004685,  0.407951,  2
    2,  0.006273,  0.407951,  0
    2,  0.008392,  0.407951,  0
    2,  0.011215,  0.407951,  0
    2,  0.014968,  0.407951,  0
    2,  0.019941,  0.407951,  0
    2,  0.026501,  0.407951,  0
    2,  0.035109,  0.407951,  0
    2,  0.046319,  0.407951,  0
    2,  0.060783,  0.407951,  0
    2,  0.079215,  0.407951,  0
    2,  0.102341,  0.407951,  0
    2,  0.130797,  0.407951,  0
    2,  0.164981,  0.407951,  0
    2,  0.204883,  0.407951,  0
    2,  0.249928,  0.407951,  0
    2,  0.298897,  0.407951,  0
    2,  0.350000,  0.407951,  0
    2,  0.401103,  0.407951,  0
    2,  0.450072,  0.407951,  0
    2,  0.495117,  0.407951,  0
    2,  0.535019,  0.407951,  0
    2,  0.569203,  0.407951,  0
    2,  0.597659,  0.407951,  0
    2,  0.620785,  0.407951,  0
    2,  0.639217,  0.407951,  0
    2,  0.653681,  0.407951,  0
    2,  0.664891,  0.407951,  0
    2,  0.673499,  0.407951,  0
    2,  0.680059,  0.407951,  0
    2,  0.685032,  0.407951,  0
    2,  0.688785,  0.407951,  0
    2,  0.691608,  0.407951,  0
    2,  0.693727,  0.407951,  0
    2,  0.695315,  0.407951,  3
    2,  0.004685,  0.411163,  2
    2,  0.006273,  0.411163,  0
    2,  0.008392,  0.411163,  0
    2,  0.011215,  0.411163,  0
    2,  0.014968,  0.411163,  0
    2,  0.019941,  0.411163,  0
    2,  0.026501,  0.411163,  0
    2,  0.035109,  0.411163,  0
    2,  0.046319,  0.411163,  0
    2,  0.060783,  0.411163,  0
    2,  0.079215,  0.411163,  0
    2,  0.102341,  0.411163,  0
    2,  0.130797,  0.411163,  0
    2,  0.164981,  0.411163,  0
    2,  0.204883,  0.411163,  0
    2,  0.249928,  0.411163,  0
    2,  0.298897,  0.411163,  0
    2,  0.350000,  0.411163,  0
    2,  0.401103,  0.411163,  0
    2,  0.450072,  0.411163,  0
    2,  0.495117,  0.411163,  0
    2,  0.535019,  0.411163,  0
    2,  0.569203,  0.411163,  0
    2,  0.597659,  0.411163,  0
    2,  0.620785,  0.411163,  0
    2,  0.639217,  0.411163,  0
    2,  0.653681,  0.411163,  0
    2,  0.664891,  0.411163,  0
    2,  0.673499,  0.411163,  0
    2,  0.680059,  0.411163,  0
    2,  0.685032,  0.411163,  0
    2,  0.688785,  0.411163,  0
    2,  0.691608,  0.411163,  0
    2,  0.693727,  0.411163,  0
    2,  0.695315,  0.411163,  3
    2,  0.004685,  0.415640,  2
    2,  0.006273,  0.415640,  0
    2,  0.008392,  0.415640,  0
    2,  0.011215,  0.415640,  0
    2,  0.014968,  0.415640,  0
    2,  0.019941,  0.415640,  0
    2,  0.026501,  0.415640,  0
    2,  0.035109,  0.415640,  0
    2,  0.046319,  0.415640,  0
    2,  0.060783,  0.415640,  0
    2,  0.079215,  0.415640,  0
    2,  0.102341,  0.415640,  0
    2,  0.130797,  0.415640,  0
    2,  0.164981,  0.415640,  0
    2,  0.204883,  0.415640,  0
    2,  0.249928,  0.415640,  0
    2,  0.298897,  0.415640,  0
    2,  0.350000,  0.415640,  0
    2,  0.401103,  0.415640,  0
    2,  0.450072,  0.415640,  0
    2,  0.495117,  0.415640,  0
    2,  0.535019,  0.415640,  0
    2,  0.569203,  0.415640,  0
    2,  0.597659,  0.415640,  0
    2,  0.620785,  0.415640,  0
    2,  0.639217,  0.415640,  0
    2,  0.653681,  0.415640,  0
    2,  0.664891,  0.415640,  0
    2,  0.673499,  0.415640,  0
    2,  0.680059,  0.415640,  0
    2,  0.685032,  0.415640,  0
    2,  0.688785,  0.415640,  0
    2,  0.691608,  0.415640,  0
    2,  0.693727,  0.415640,  0
    2,  0.695315,  0.415640,  3
    2,  0.004685,  0.421845,  2
    2,  0.006273,  0.421845,  0
    2,  0.008392,  0.421845,  0
    2,  0.011215,  0.421845,  0
    2,  0.014968,  0.421845,  0
    2,  0.019941,  0.421845,  0
    2,  0.026501,  0.421845,  0
    2,  0.035109,  0.421845,  0
    2,  0.046319,  0.421845,  0
    2,  0.060783,  0.421845,  0
    2,  0.079215,  0.421845,  0
    2,  0.102341,  0.421845,  0
    2,  0.130797,  0.421845,  0
    2,  0.164981,  0.421845,  0
    2,  0.204883,  0.421845,  0
    2,  0.249928,  0.421845,  0
    2,  0.298897,  0.421845,  0
    2,  0.350000,  0.421845,  0
    2,  0.401103,  0.421845,  0
    2,  0.450072,  0.421845,  0
    2,  0.495117,  0.421845,  0
    2,  0.535019,  0.421845,  0
    2,  0.569203,  0.421845,  0
    2,  0.597659,  0.421845,  0
    2,  0.620785,  0.421845,  0
    2,  0.639217,  0.421845,  0
    2,  0.653681,  0.421845,  0
    2,  0.664891,  0.421845,  0
    2,  0.673499,  0.421845,  0
    2,  0.680059,  0.421845,  0
    2,  0.685032,  0.421845,  0
    2,  0.688785,  0.421845,  0
    2,  0.691608,  0.421845,  0
    2,  0.693727,  0.421845,  0
    2,  0.695315,  0.421845,  3
    2,  0.004685,  0.430384,  2
    2,  0.006273,  0.430384,  0
    2,  0.008392,  0.430384,  0
    2,  0.011215,  0.430384,  0
    2,  0.014968,  0.430384,  0
    2,  0.019941,  0.430384,  0
    2,  0.026501,  0.430384,  0
    2,  0.035109,  0.430384,  0
    2,  0.046319,  0.430384,  0
    2,  0.060783,  0.430384,  0
    2,  0.079215,  0.430384,  0
    2,  0.102341,  0.430384,  0
    2,  0.130797,  0.430384,  0
    2,  0.164981,  0.430384,  0
    2,  0.204883,  0.430384,  0
    2,  0.249928,  0.430384,  0
    2,  0.298897,  0.430384,  0
    2,  0.350000,  0.430384,  0
    2,  0.401103,  0.430384,  0
    2,  0.450072,  0.430384,  0
    2,  0.495117,  0.430384,  0
    2,  0.535019,  0.430384,  0
    2,  0.569203,  0.430384,  0
    2,  0.597659,  0.430384,  0
    2,  0.620785,  0.430384,  0
    2,  0.639217,  0.430384,  0
    2,  0.653681,  0.430384,  0
    2,  0.664891,  0.430384,  0
    2,  0.673499,  0.430384,  0
    2,  0.680059,  0.430384,  0
    2,  0.685032,  0.430384,  0
    2,  0.688785,  0.430384,  0
    2,  0.691608,  0.430384,  0
    2,  0.693727,  0.430384,  0
    2,  0.695315,  0.430384,  3
    2,  0.004685,  0.442019,  2
    2,  0.006273,  0.442019,  0
    2,  0.008392,  0.442019,  0
    2,  0.011215,  0.442019,  0
    2,  0.014968,  0.442019,  0
    2,  0.019941,  0.442019,  0
    2,  0.026501,  0.442019,  0
    2,  0.035109,  0.442019,  0
    2,  0.046319,  0.442019,  0
    2,  0.060783,  0.442019,  0
    2,  0.079215,  0.442019,  0
    2,  0.102341,  0.442019,  0
    2,  0.130797,  0.442019,  0
    2,  0.164981,  0.442019,  0
    2,  0.204883,  0.442019,  0
    2,  0.249928,  0.442019,  0
    2,  0.298897,  0.442019,  0
    2,  0.350000,  0.442019,  0
    2,  0.401103,  0.442019,  0
    2,  0.450072,  0.442019,  0
    2,  0.495117,  0.442019,  0
    2,  0.535019,  0.442019,  0
    2,  0.569203,  0.442019,  0
    2,  0.597659,  0.442019,  0
    2,  0.620785,  0.442019,  0
    2,  0.639217,  0.442019,  0
    2,  0.653681,  0.442019,  0
    2,  0.664891,  0.442019,  0
    2,  0.673499,  0.442019,  0
    2,  0.680059,  0.442019,  0
    2,  0.685032,  0.442019,  0
    2,  0.688785,  0.442019,  0
    2,  0.691608,  0.442019,  0
    2,  0.693727,  0.442019,  0
    2,  0.695315,  0.442019,  3
    2,  0.004685,  0.457657,  2
    2,  0.006273,  0.457657,  0
    2,  0.008392,  0.457657,  0
    2,  0.011215,  0.457657,  0
    2,  0.014968,  0.457657,  0
    2,  0.019941,  0.457657,  0
    2,  0.026501,  0.457657,  0
    2,  0.035109,  0.457657,  0
    2,  0.046319,  0.457657,  0
    2,  0.060783,  0.457657,  0
    2,  0.079215,  0.457657,  0
    2,  0.102341,  0.457657,  0
    2,  0.130797,  0.457657,  0
    2,  0.164981,  0.457657,  0
    2,  0.204883,  0.457657,  0
    2,  0.249928,  0.457657,  0
    2,  0.298897,  0.457657,  0
    2,  0.350000,  0.457657,  0
    2,  0.401103,  0.457657,  0
    2,  0.450072,  0.457657,  0
    2,  0.495117,  0.457657,  0
    2,  0.535019,  0.457657,  0
    2,  0.569203,  0.457657,  0
    2,  0.597659,  0.457657,  0
    2,  0.620785,  0.457657,  0
    2,  0.639217,  0.457657,  0
    2,  0.653681,  0.457657,  0
    2,  0.664891,  0.457657,  0
    2,  0.673499,  0.457657,  0
    2,  0.680059,  0.457657,  0
    2,  0.685032,  0.457657,  0
    2,  0.688785,  0.457657,  0
    2,  0.691608,  0.457657,  0
    2,  0.693727,  0.457657,  0
    2,  0.695315,  0.457657,  3
    2,  0.004685,  0.478300,  2
    2,  0.006273,  0.478300,  0
    2,  0.008392,  0.478300,  0
    2,  0.011215,  0.478300,  0
    2,  0.014968,  0.478300,  0
    2,  0.019941,  0.478300,  0
    2,  0.026501,  0.478300,  0
    2,  0.035109,  0.478300,  0
    2,  0.046319,  0.478300,  0
    2,  0.060783,  0.478300,  0
    2,  0.079215,  0.478300,  0
    2,  0.102341,  0.478300,  0
    2,  0.130797,  0.478300,  0
    2,  0.164981,  0.478300,  0
    2,  0.204883,  0.478300,  0
    2,  0.249928,  0.478300,  0
    2,  0.298897,  0.478300,  0
    2,  0.350000,  0.478300,  0
    2,  0.401103,  0.478300,  0
    2,  0.450072,  0.478300,  0
    2,  0.495117,  0.478300,  0
    2,  0.535019,  0.478300,  0
    2,  0.569203,  0.478300,  0
    2,  0.597659,  0.478300,  0
    2,  0.620785,  0.478300,  0
    2,  0.639217,  0.478300,  0
    2,  0.653681,  0.478300,  0
    2,  0.664891,  0.478300,  0
    2,  0.673499,  0.478300,  0
    2,  0.680059,  0.478300,  0
    2,  0.685032,  0.478300,  0
    2,  0.688785,  0.478300,  0
    2,  0.691608,  0.478300,  0
    2,  0.693727,  0.478300,  0
    2,  0.695315,  0.478300,  3
    2,  0.004685,  0.504902,  2
    2,  0.006273,  0.504902,  0
    2,  0.008392,  0.504902,  0
    2,  0.011215,  0.504902,  0
    2,  0.014968,  0.504902,  0
    2,  0.019941,  0.504902,  0
    2,  0.026501,  0.504902,  0
    2,  0.035109,  0.504902,  0
    2,  0.046319,  0.504902,  0
    2,  0.060783,  0.504902,  0
    2,  0.079215,  0.504902,  0
    2,  0.102341,  0.504902,  0
    2,  0.130797,  0.504902,  0
    2,  0.164981,  0.504902,  0
    2,  0.204883,  0.504902,  0
    2,  0.249928,  0.504902,  0
    2,  0.298897,  0.504902,  0
    2,  0.350000,  0.504902,  0
    2,  0.401103,  0.504902,  0
    2,  0.450072,  0.504902,  0
    2,  0.495117,  0.504902,  0
    2,  0.535019,  0.504902,  0
    2,  0.569203,  0.504902,  0
    2,  0.597659,  0.504902,  0
    2,  0.620785,  0.504902,  0
    2,  0.639217,  0.504902,  0
    2,  0.653681,  0.504902,  0
    2,  0.664891,  0.504902,  0
    2,  0.673499,  0.504902,  0
    2,  0.680059,  0.504902,  0
    2,  0.685032,  0.504902,  0
    2,  0.688785,  0.504902,  0
    2,  0.691608,  0.504902,  0
    2,  0.693727,  0.504902,  0
    2,  0.695315,  0.504902,  3
    2,  0.004685,  0.538150,  2
    2,  0.006273,  0.538150,  0
    2,  0.008392,  0.538150,  0
    2,  0.011215,  0.538150,  0
    2,  0.014968,  0.538150,  0
    2,  0.019941,  0.538150,  0
    2,  0.026501,  0.538150,  0
    2,  0.035109,  0.538150,  0
    2,  0.046319,  0.538150,  0
    2,  0.060783,  0.538150,  0
    2,  0.079215,  0.538150,  0
    2,  0.102341,  0.538150,  0
    2,  0.130797,  0.538150,  0
    2,  0.164981,  0.538150,  0
    2,  0.204883,  0.538150,  0
    2,  0.249928,  0.538150,  0
    2,  0.298897,  0.538150,  0
    2,  0.350000,  0.538150,  0
    2,  0.401103,  0.538150,  0
    2,  0.450072,  0.538150,  0
    2,  0.495117,  0.538150,  0
    2,  0.535019,  0.538150,  0
    2,  0.569203,  0.538150,  0
    2,  0.597659,  0.538150,  0
    2,  0.620785,  0.538150,  0
    2,  0.639217,  0.538150,  0
    2,  0.653681,  0.538150,  0
    2,  0.664891,  0.538150,  0
    2,  0.673499,  0.538150,  0
    2,  0.680059,  0.538150,  0
    2,  0.685032,  0.538150,  0
    2,  0.688785,  0.538150,  0
    2,  0.691608,  0.538150,  0
    2,  0.693727,  0.538150,  0
    2,  0.695315,  0.538150,  3
    2,  0.004685,  0.578144,  2
    2,  0.006273,  0.578144,  0
    2,  0.008392,  0.578144,  0
    2,  0.011215,  0.578144,  0
    2,  0.014968,  0.578144,  0
    2,  0.019941,  0.578144,  0
    2,  0.026501,  0.578144,  0
    2,  0.035109,  0.578144,  0
    2,  0.046319,  0.578144,  0
    2,  0.060783,  0.578144,  0
    2,  0.079215,  0.578144,  0
    2,  0.102341,  0.578144,  0
    2,  0.130797,  0.578144,  0
    2,  0.164981,  0.578144,  0
    2,  0.204883,  0.578144,  0
    2,  0.249928,  0.578144,  0
    2,  0.298897,  0.578144,  0
    2,  0.350000,  0.578144,  0
    2,  0.401103,  0.578144,  0
    2,  0.450072,  0.578144,  0
    2,  0.495117,  0.578144,  0
    2,  0.535019,  0.578144,  0
    2,  0.569203,  0.578144,  0
    2,  0.597659,  0.578144,  0
    2,  0.620785,  0.578144,  0
    2,  0.639217,  0.578144,  0
    2,  0.653681,  0.578144,  0
    2,  0.664891,  0.578144,  0
    2,  0.673499,  0.578144,  0
    2,  0.680059,  0.578144,  0
    2,  0.685032,  0.578144,  0
    2,  0.688785,  0.578144,  0
    2,  0.691608,  0.578144,  0
    2,  0.693727,  0.578144,  0
    2,  0.695315,  0.578144,  3
    2,  0.004685,  0.624099,  2
    2,  0.006273,  0.624099,  0
    2,  0.008392,  0.624099,  0
    2,  0.011215,  0.624099,  0
    2,  0.014968,  0.624099,  0
    2,  0.019941,  0.624099,  0
    2,  0.026501,  0.624099,  0
    2,  0.035109,  0.624099,  0
    2,  0.046319,  0.624099,  0
    2,  0.060783,  0.624099,  0
    2,  0.079215,  0.624099,  0
    2,  0.102341,  0.624099,  0
    2,  0.130797,  0.624099,  0
    2,  0.164981,  0.624099,  0
    2,  0.204883,  0.624099,  0
    2,  0.249928,  0.624099,  0
    2,  0.298897,  0.624099,  0
    2,  0.350000,  0.624099,  0
    2,  0.401103,  0.624099,  0
    2,  0.450072,  0.624099,  0
    2,  0.495117,  0.624099,  0
    2,  0.535019,  0.624099,  0
    2,  0.569203,  0.624099,  0
    2,  0.597659,  0.624099,  0
    2,  0.620785,  0.624099,  0
    2,  0.639217,  0.624099,  0
    2,  0.653681,  0.624099,  0
    2,  0.664891,  0.624099,  0
    2,  0.673499,  0.624099,  0
    2,  0.680059,  0.624099,  0
    2,  0.685032,  0.624099,  0
    2,  0.688785,  0.624099,  0
    2,  0.691608,  0.624099,  0
    2,  0.693727,  0.624099,  0
    2,  0.695315,  0.624099,  3
    2,  0.004685,  0.674202,  2
    2,  0.006273,  0.674202,  0
    2,  0.008392,  0.674202,  0
    2,  0.011215,  0.674202,  0
    2,  0.014968,  0.674202,  0
    2,  0.019941,  0.674202,  0
    2,  0.026501,  0.674202,  0
    2,  0.035109,  0.674202,  0
    2,  0.046319,  0.674202,  0
    2,  0.060783,  0.674202,  0
    2,  0.079215,  0.674202,  0
    2,  0.102341,  0.674202,  0
    2,  0.130797,  0.674202,  0
    2,  0.164981,  0.674202,  0
    2,  0.204883,  0.674202,  0
    2,  0.249928,  0.674202,  0
    2,  0.298897,  0.674202,  0
    2,  0.350000,  0.674202,  0
    2,  0.401103,  0.674202,  0
    2,  0.450072,  0.674202,  0
    2,  0.495117,  0.674202,  0
    2,  0.535019,  0.674202,  0
    2,  0.569203,  0.674202,  0
    2,  0.597659,  0.674202,  0
    2,  0.620785,  0.674202,  0
    2,  0.639217,  0.674202,  0
    2,  0.653681,  0.674202,  0
    2,  0.664891,  0.674202,  0
    2,  0.673499,  0.674202,  0
    2,  0.680059,  0.674202,  0
    2,  0.685032,  0.674202,  0
    2,  0.688785,  0.674202,  0
    2,  0.691608,  0.674202,  0
    2,  0.693727,  0.674202,  0
    2,  0.695315,  0.674202,  3
    2,  0.004685,  0.725798,  2
    2,  0.006273,  0.725798,  0
    2,  0.008392,  0.725798,  0
    2,  0.011215,  0.725798,  0
    2,  0.014968,  0.725798,  0
    2,  0.019941,  0.725798,  0
    2,  0.026501,  0.725798,  0
    2,  0.035109,  0.725798,  0
    2,  0.046319,  0.725798,  0
    2,  0.060783,  0.725798,  0
    2,  0.079215,  0.725798,  0
    2,  0.102341,  0.725798,  0
    2,  0.130797,  0.725798,  0
    2,  0.164981,  0.725798,  0
    2,  0.204883,  0.725798,  0
    2,  0.249928,  0.725798,  0
    2,  0.298897,  0.725798,  0
    2,  0.350000,  0.725798,  0
    2,  0.401103,  0.725798,  0
    2,  0.450072,  0.725798,  0
    2,  0.495117,  0.725798,  0
    2,  0.535019,  0.725798,  0
    2,  0.569203,  0.725798,  0
    2,  0.597659,  0.725798,  0
    2,  0.620785,  0.725798,  0
    2,  0.639217,  0.725798,  0
    2,  0.653681,  0.725798,  0
    2,  0.664891,  0.725798,  0
    2,  0.673499,  0.725798,  0
    2,  0.680059,  0.725798,  0
    2,  0.685032,  0.725798,  0
    2,  0.688785,  0.725798,  0
    2,  0.691608,  0.725798,  0
    2,  0.693727,  0.725798,  0
    2,  0.695315,  0.725798,  3
    2,  0.004685,  0.775901,  2
    2,  0.006273,  0.775901,  0
    2,  0.008392,  0.775901,  0
    2,  0.011215,  0.775901,  0
    2,  0.014968,  0.775901,  0
    2,  0.019941,  0.775901,  0
    2,  0.026501,  0.775901,  0
    2,  0.035109,  0.775901,  0
    2,  0.046319,  0.775901,  0
    2,  0.060783,  0.775901,  0
    2,  0.079215,  0.775901,  0
    2,  0.102341,  0.775901,  0
    2,  0.130797,  0.775901,  0
    2,  0.164981,  0.775901,  0
    2,  0.204883,  0.775901,  0
    2,  0.249928,  0.775901,  0
    2,  0.298897,  0.775901,  0
    2,  0.350000,  0.775901,  0
    2,  0.401103,  0.775901,  0
    2,  0.450072,  0.775901,  0
    2,  0.495117,  0.775901,  0
    2,  0.535019,  0.775901,  0
    2,  0.569203,  0.775901,  0
    2,  0.597659,  0.775901,  0
    2,  0.620785,  0.775901,  0
    2,  0.639217,  0.775901,  0
    2,  0.653681,  0.775901,  0
    2,  0.664891,  0.775901,  0
    2,  0.673499,  0.775901,  0
    2,  0.680059,  0.775901,  0
    2,  0.685032,  0.775901,  0
    2,  0.688785,  0.775901,  0
    2,  0.691608,  0.775901,  0
    2,  0.693727,  0.775901,  0
    2,  0.695315,  0.775901,  3
    2,  0.004685,  0.821856,  2
    2,  0.006273,  0.821856,  0
    2,  0.008392,  0.821856,  0
    2,  0.011215,  0.821856,  0
    2,  0.014968,  0.821856,  0
    2,  0.019941,  0.821856,  0
    2,  0.026501,  0.821856,  0
    2,  0.035109,  0.821856,  0
    2,  0.046319,  0.821856,  0
    2,  0.060783,  0.821856,  0
    2,  0.079215,  0.821856,  0
    2,  0.102341,  0.821856,  0
    2,  0.130797,  0.821856,  0
    2,  0.164981,  0.821856,  0
    2,  0.204883,  0.821856,  0
    2,  0.249928,  0.821856,  0
    2,  0.298897,  0.821856,  0
    2,  0.350000,  0.821856,  0
    2,  0.401103,  0.821856,  0
    2,  0.450072,  0.821856,  0
    2,  0.495117,  0.821856,  0
    2,  0.535019,  0.821856,  0
    2,  0.569203,  0.821856,  0
    2,  0.597659,  0.821856,  0
    2,  0.620785,  0.821856,  0
    2,  0.639217,  0.821856,  0
    2,  0.653681,  0.821856,  0
    2,  0.664891,  0.821856,  0
    2,  0.673499,  0.821856,  0
    2,  0.680059,  0.821856,  0
    2,  0.685032,  0.821856,  0
    2,  0.688785,  0.821856,  0
    2,  0.691608,  0.821856,  0
    2,  0.693727,  0.821856,  0
    2,  0.695315,  0.821856,  3
    2,  0.004685,  0.861850,  2
    2,  0.006273,  0.861850,  0
    2,  0.008392,  0.861850,  0
    2,  0.011215,  0.861850,  0
    2,  0.014968,  0.861850,  0
    2,  0.019941,  0.861850,  0
    2,  0.026501,  0.861850,  0
    2,  0.035109,  0.861850,  0
    2,  0.046319,  0.861850,  0
    2,  0.060783,  0.861850,  0
    2,  0.079215,  0.861850,  0
    2,  0.102341,  0.861850,  0
    2,  0.130797,  0.861850,  0
    2,  0.164981,  0.861850,  0
    2,  0.204883,  0.861850,  0
    2,  0.249928,  0.861850,  0
    2,  0.298897,  0.861850,  0
    2,  0.350000,  0.861850,  0
    2,  0.401103,  0.861850,  0
    2,  0.450072,  0.861850,  0
    2,  0.495117,  0.861850,  0
    2,  0.535019,  0.861850,  0
    2,  0.569203,  0.861850,  0
    2,  0.597659,  0.861850,  0
    2,  0.620785,  0.861850,  0
    2,  0.639217,  0.861850,  0
    2,  0.653681,  0.861850,  0
    2,  0.664891,  0.861850,  0
    2,  0.673499,  0.861850,  0
    2,  0.680059,  0.861850,  0
    2,  0.685032,  0.861850,  0
    2,  0.688785,  0.861850,  0
    2,  0.691608,  0.861850,  0
    2,  0.693727,  0.861850,  0
    2,  0.695315,  0.861850,  3
    2,  0.004685,  0.895098,  2
    2,  0.006273,  0.895098,  0
    2,  0.008392,  0.895098,  0
    2,  0.011215,  0.895098,  0
    2,  0.014968,  0.895098,  0
    2,  0.019941,  0.895098,  0
    2,  0.026501,  0.895098,  0
    2,  0.035109,  0.895098,  0
    2,  0.046319,  0.895098,  0
    2,  0.060783,  0.895098,  0
    2,  0.079215,  0.895098,  0
    2,  0.102341,  0.895098,  0
    2,  0.130797,  0.895098,  0
    2,  0.164981,  0.895098,  0
    2,  0.204883,  0.895098,  0
    2,  0.249928,  0.895098,  0
    2,  0.298897,  0.895098,  0
    2,  0.350000,  0.895098,  0
    2,  0.401103,  0.895098,  0
    2,  0.450072,  0.895098,  0
    2,  0.495117,  0.895098,  0
    2,  0.535019,  0.895098,  0
    2,  0.569203,  0.895098,  0
    2,  0.597659,  0.895098,  0
    2,  0.620785,  0.895098,  0
    2,  0.639217,  0.895098,  0
    2,  0.653681,  0.895098,  0
    2,  0.664891,  0.895098,  0
    2,  0.673499,  0.895098,  0
    2,  0.680059,  0.895098,  0
    2,  0.685032,  0.895098,  0
    2,  0.688785,  0.895098,  0
    2,  0.691608,  0.895098,  0
    2,  0.693727,  0.895098,  0
    2,  0.695315,  0.895098,  3
    2,  0.004685,  0.921700,  2
    2,  0.006273,  0.921700,  0
    2,  0.008392,  0.921700,  0
    2,  0.011215,  0.921700,  0
    2,  0.014968,  0.921700,  0
    2,  0.019941,  0.921700,  0
    2,  0.026501,  0.921700,  0
    2,  0.035109,  0.921700,  0
    2,  0.046319,  0.921700,  0
    2,  0.060783,  0.921700,  0
    2,  0.079215,  0.921700,  0
    2,  0.102341,  0.921700,  0
    2,  0.130797,  0.921700,  0
    2,  0.164981,  0.921700,  0
    2,  0.204883,  0.921700,  0
    2,  0.249928,  0.921700,  0
    2,  0.298897,  0.921700,  0
    2,  0.350000,  0.921700,  0
    2,  0.401103,  0.921700,  0
    2,  0.450072,  0.921700,  0
    2,  0.495117,  0.921700,  0
    2,  0.535019,  0.921700,  0
    2,  0.569203,  0.921700,  0
    2,  0.597659,  0.921700,  0
    2,  0.620785,  0.921700,  0
    2,  0.639217,  0.921700,  0
    2,  0.653681,  0.921700,  0
    2,  0.664891,  0.921700,  0
    2,  0.673499,  0.921700,  0
    2,  0.680059,  0.921700,  0
    2,  0.685032,  0.921700,  0
    2,  0.688785,  0.921700,  0
    2,  0.691608,  0.921700,  0
    2,  0.693727,  0.921700,  0
    2,  0.695315,  0.921700,  3
    2,  0.004685,  0.942343,  2
    2,  0.006273,  0.942343,  0
    2,  0.008392,  0.942343,  0
    2,  0.011215,  0.942343,  0
    2,  0.014968,  0.942343,  0
    2,  0.019941,  0.942343,  0
    2,  0.026501,  0.942343,  0
    2,  0.035109,  0.942343,  0
    2,  0.046319,  0.942343,  0
    2,  0.060783,  0.942343,  0
    2,  0.079215,  0.942343,  0
    2,  0.102341,  0.942343,  0
    2,  0.130797,  0.942343,  0
    2,  0.164981,  0.942343,  0
    2,  0.204883,  0.942343,  0
    2,  0.249928,  0.942343,  0
    2,  0.298897,  0.942343,  0
    2,  0.350000,  0.942343,  0
    2,  0.401103,  0.942343,  0
    2,  0.450072,  0.942343,  0
    2,  0.495117,  0.942343,  0
    2,  0.535019,  0.942343,  0
    2,  0.569203,  0.942343,  0
    2,  0.597659,  0.942343,  0
    2,  0.620785,  0.942343,  0
    2,  0.639217,  0.942343,  0
    2,  0.653681,  0.942343,  0
    2,  0.664891,  0.942343,  0
    2,  0.673499,  0.942343,  0
    2,  0.680059,  0.942343,  0
    2,  0.685032,  0.942343,  0
